Date,Load
2022-01-18 22:00:00,33398.899750000004
2022-01-18 23:00:00,30384.01125
2022-01-19 00:00:00,27743.81925
2022-01-19 01:00:00,26478.3705
2022-01-19 02:00:00,25713.72825
2022-01-19 03:00:00,25452.68875
2022-01-19 04:00:00,26050.82725
2022-01-19 05:00:00,28155.81125
2022-01-19 06:00:00,33618.337
2022-01-19 07:00:00,39925.649
2022-01-19 08:00:00,44289.4775
2022-01-19 09:00:00,45604.7465
2022-01-19 10:00:00,45129.189750000005
2022-01-19 11:00:00,44476.2375
2022-01-19 12:00:00,42080.644
2022-01-19 13:00:00,41456.912
2022-01-19 14:00:00,42418.61975
2022-01-19 15:00:00,42251.41525
2022-01-19 16:00:00,43296.9215
2022-01-19 17:00:00,45222.50125
2022-01-19 18:00:00,44913.6825
2022-01-19 19:00:00,43826.625
2022-01-19 20:00:00,40924.789
2022-01-19 21:00:00,37551.3575
2022-01-19 22:00:00,33848.24225
2022-01-19 23:00:00,30425.018750000003
2022-01-20 00:00:00,28117.10825
2022-01-20 01:00:00,26576.65425
2022-01-20 02:00:00,25786.25275
2022-01-20 03:00:00,25507.957
2022-01-20 04:00:00,25859.6625
2022-01-20 05:00:00,28006.1515
2022-01-20 06:00:00,33561.6455
2022-01-20 07:00:00,40262.79675
2022-01-20 08:00:00,44823.3895
2022-01-20 09:00:00,46147.734
2022-01-20 10:00:00,46051.8915
2022-01-20 11:00:00,45549.36875
2022-01-20 12:00:00,43068.2025
2022-01-20 13:00:00,42881.954
2022-01-20 14:00:00,43762.68725
2022-01-20 15:00:00,44069.454
2022-01-20 16:00:00,43709.0095
2022-01-20 17:00:00,44661.08325
2022-01-20 18:00:00,44716.79775
2022-01-20 19:00:00,44042.116
2022-01-20 20:00:00,41504.6795
2022-01-20 21:00:00,37763.67675
2022-01-20 22:00:00,33724.37925
2022-01-20 23:00:00,30661.324
2022-01-21 00:00:00,28150.7545
2022-01-21 01:00:00,26818.466
2022-01-21 02:00:00,26086.273
2022-01-21 03:00:00,25841.755
2022-01-21 04:00:00,26176.616
2022-01-21 05:00:00,28075.37925
2022-01-21 06:00:00,33577.7765
2022-01-21 07:00:00,40112.79175
2022-01-21 08:00:00,44470.494
2022-01-21 09:00:00,46364.533500000005
2022-01-21 10:00:00,46482.7485
2022-01-21 11:00:00,46477.88625
2022-01-21 12:00:00,44169.6285
2022-01-21 13:00:00,43428.47225
2022-01-21 14:00:00,44238.009
2022-01-21 15:00:00,43216.27425
2022-01-21 16:00:00,42695.32625
2022-01-21 17:00:00,44127.383
2022-01-21 18:00:00,44048.80525
2022-01-21 19:00:00,43003.7475
2022-01-21 20:00:00,40171.83875
2022-01-21 21:00:00,37026.4025
2022-01-21 22:00:00,33389.3915
2022-01-21 23:00:00,30599.84225
2022-01-22 00:00:00,28109.931
2022-01-22 01:00:00,26229.2195
2022-01-22 02:00:00,25252.825750000004
2022-01-22 03:00:00,24964.439
2022-01-22 04:00:00,24770.18025
2022-01-22 05:00:00,25530.91125
2022-01-22 06:00:00,28159.22875
2022-01-22 07:00:00,31676.26525
2022-01-22 08:00:00,34398.041
2022-01-22 09:00:00,36542.708
2022-01-22 10:00:00,36764.29925
2022-01-22 11:00:00,35910.81875
2022-01-22 12:00:00,34674.9655
2022-01-22 13:00:00,33249.41425
2022-01-22 14:00:00,32700.19325
2022-01-22 15:00:00,31561.97725
2022-01-22 16:00:00,31577.9695
2022-01-22 17:00:00,34273.6645
2022-01-22 18:00:00,36023.54275
2022-01-22 19:00:00,36050.13375
2022-01-22 20:00:00,34014.2645
2022-01-22 21:00:00,31392.26225
2022-01-22 22:00:00,28776.8195
2022-01-22 23:00:00,26698.8805
2022-01-23 00:00:00,24724.738
2022-01-23 01:00:00,23403.66525
2022-01-23 02:00:00,22147.616
2022-01-23 03:00:00,21694.0795
2022-01-23 04:00:00,21517.68675
2022-01-23 05:00:00,22144.62375
2022-01-23 06:00:00,23634.992
2022-01-23 07:00:00,24933.99325
2022-01-23 08:00:00,27005.498
2022-01-23 09:00:00,29313.696
2022-01-23 10:00:00,30533.541
2022-01-23 11:00:00,30798.3715
2022-01-23 12:00:00,30537.941
2022-01-23 13:00:00,27957.49675
2022-01-23 14:00:00,27237.672
2022-01-23 15:00:00,27473.039750000004
2022-01-23 16:00:00,28155.6545
2022-01-23 17:00:00,31019.1285
2022-01-23 18:00:00,33124.605
2022-01-23 19:00:00,33922.6625
2022-01-23 20:00:00,32496.45975
2022-01-23 21:00:00,30258.49625
2022-01-23 22:00:00,27844.77175
2022-01-23 23:00:00,25414.49275
2022-01-24 00:00:00,23306.09025
2022-01-24 01:00:00,22171.4615
2022-01-24 02:00:00,21671.18825
2022-01-24 03:00:00,21653.53325
2022-01-24 04:00:00,22407.28475
2022-01-24 05:00:00,24946.833
2022-01-24 06:00:00,31529.644
2022-01-24 07:00:00,38159.3645
2022-01-24 08:00:00,43240.40975
2022-01-24 09:00:00,45630.3585
2022-01-24 10:00:00,45631.30125
